genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000000556	-0.194321889261535	2.24423624052878	1.60051946605129	0.205829610358978	0.295323176681516
ENSGMOG00000007334	0.180095294329097	2.39376231869387	1.59991705556039	0.205914965563363	0.29541888974195
ENSGMOG00000013825	0.139365185404448	3.82027684896563	1.59923912826757	0.206011070677437	0.29553000658662
ENSGMOG00000004853	-0.141602769037494	4.05700256070666	1.59897510875612	0.206048513244208	0.295556957476503
ENSGMOG00000010967	-0.208563332125257	1.87353509920066	1.5988063010863	0.206072457323787	0.295564542945931
ENSGMOG00000004066	-0.116312745856573	5.22033148187411	1.59731254630933	0.206284478261322	0.295841856530653
ENSGMOG00000018235	-0.110394329069174	6.21988807597311	1.59708378941031	0.206316970354522	0.295861672821025
ENSGMOG00000010174	0.10712208670501	4.72319526845741	1.59436686310666	0.206703338770952	0.296388903624598
ENSGMOG00000008719	-0.0949387348541381	5.49659459142016	1.59394673622219	0.206763160405228	0.296447850705885
ENSGMOG00000007344	-0.10677309863469	5.66199651566343	1.59347544916222	0.206830291050308	0.296517265506291
ENSGMOG00000005082	-0.120649901723104	4.81727153651132	1.59300962648365	0.206896668647872	0.296585588254455
ENSGMOG00000008593	0.136968391991762	3.18921939393604	1.59273034262871	0.206936477385942	0.296615815726543
ENSGMOG00000008861	-0.260779370178064	0.61146642750743	1.59189256117222	0.207055947911003	0.296760211937219
ENSGMOG00000015862	0.206271449802906	2.27009736038852	1.59165680604876	0.207089582097579	0.296779240233916
ENSGMOG00000002097	-0.102178210869965	5.99842144672824	1.5915369117177	0.207106689391288	0.296779240233916
ENSGMOG00000006151	0.177501372587437	2.12825491172546	1.59044548600193	0.20726249784905	0.296948793038751
ENSGMOG00000017263	-0.145543258615871	2.7928220266388	1.59045459771818	0.207261196516184	0.296948793038751
ENSGMOG00000004015	0.116151481504605	5.72228191252315	1.58932811626899	0.207422153521796	0.297150662649951
ENSGMOG00000010579	-0.195097517082188	2.92827982316003	1.58887440458977	0.207487023729351	0.297216719434368
ENSGMOG00000001634	0.219506083383276	1.93217663851298	1.5883656936346	0.207559786073151	0.297294068416683
ENSGMOG00000020097	-0.230553229946376	1.66224872019031	1.5867336248341	0.207793429131328	0.297601816825857
ENSGMOG00000007258	0.104918093669853	4.74148771801124	1.58531377221597	0.207996944802983	0.297866365046883
ENSGMOG00000019002	-0.291560468004338	0.111756067395296	1.58506263790918	0.208032965859783	0.297891022967872
ENSGMOG00000011268	-0.243134998765146	0.661713575992954	1.58477917031588	0.208073633454358	0.297895407086336
ENSGMOG00000014144	0.209810638025697	1.7771501332481	1.58479865630204	0.208070837602195	0.297895407086336
