genes	logFC	logCPM	F	PValue	FDR
ENSGMOG00000013551	0.945362307963226	2.86428047453866	82.1239203934614	3.43852244457552e-06	0.000718797558410027
ENSGMOG00000007060	0.769701987167545	5.87319673826073	81.7737995837287	3.50633627048253e-06	0.000718797558410027
ENSGMOG00000011370	1.1981131289132	3.47278073989038	81.6841029585463	3.52396612743997e-06	0.000718797558410027
ENSGMOG00000012387	0.755253795239022	5.88844032078338	79.9660886548389	3.88303813551656e-06	0.000781884576364398
ENSGMOG00000008808	1.17655699928486	2.32302185792641	79.530648216251	3.98090017213705e-06	0.00079144326713398
ENSGMOG00000006625	0.628232480917157	5.42263795247231	79.2479930346474	4.04600604851275e-06	0.000794332137474265
ENSGMOG00000003478	-0.952490138576184	2.42792965845407	75.0294510032372	5.18726029700507e-06	0.00100581617561434
ENSGMOG00000013914	0.771274009815957	5.26679162676286	73.3620842387123	5.74233228804979e-06	0.00109986671848915
ENSGMOG00000018157	0.744869638986062	5.7624653667163	69.4391088970927	7.35507670935182e-06	0.00138282187762933
ENSGMOG00000005006	-0.703459313188443	4.48520916468856	69.3539463927778	7.39571104806213e-06	0.00138282187762933
ENSGMOG00000011749	0.960389631915568	2.7235170912056	68.8963552979742	7.61870296098427e-06	0.00139573828833351
ENSGMOG00000001198	0.706937383777809	4.5189232354924	68.8484211000616	7.64252469098956e-06	0.00139573828833351
ENSGMOG00000009421	0.672629206811502	6.06823489730496	68.2459504139806	7.94966868140792e-06	0.00143514363574934
ENSGMOG00000019350	0.644792736783076	6.48185072789605	67.7257040923953	8.22684466287428e-06	0.00146830479858072
ENSGMOG00000003069	0.748633679653779	4.09801133021968	67.2640905861292	8.48251576182843e-06	0.00149692575904806
ENSGMOG00000006321	0.994071966634712	2.77773995558434	66.6381785529375	8.84454703995112e-06	0.00154347173121636
ENSGMOG00000008008	0.869481721798651	3.33163089889531	66.0775843668266	9.18459672301773e-06	0.00158104406350089
ENSGMOG00000009149	0.545790847995678	5.68701892524319	65.9547593672827	9.2611775017243e-06	0.00158104406350089
ENSGMOG00000008901	0.833400916765653	5.61755050037327	65.6640687964701	9.4454874910018e-06	0.00158255457733509
ENSGMOG00000001763	0.91622420749098	2.38285611876542	65.6235150152835	9.4715478332802e-06	0.00158255457733509
ENSGMOG00000003037	0.961212764209078	5.2811256628033	65.1967749075717	9.75106049353184e-06	0.00161210690643591
ENSGMOG00000002560	0.56902386065116	4.78794332257687	64.6692937029856	1.0110325500443e-05	0.00165409137822872
ENSGMOG00000017885	0.631128130560766	4.71405701892496	64.3736820669545	1.03185905376321e-05	0.0016707606493201
ENSGMOG00000015968	0.756587263685316	3.88058160977434	63.8019960815758	1.07361138372416e-05	0.00172062657069099
ENSGMOG00000015300	1.10384763630445	2.20736417297802	62.7623421704293	1.15484629287884e-05	0.00183212281575304
ENSGMOG00000006755	0.61455351669753	5.28074807085711	62.267277272883	1.19610589207046e-05	0.00187860391408587
ENSGMOG00000005423	0.641130241499666	4.68972293382776	61.6795200991009	1.24740474787758e-05	0.00193946981445686
ENSGMOG00000007179	-0.680764941600142	7.19675133250651	61.5445246152629	1.25955635473449e-05	0.00193946981445686
ENSGMOG00000015175	1.48882213949525	1.35113606534885	61.2331111548036	1.28813286498902e-05	0.00196421502694346
ENSGMOG00000004283	0.518478799900858	5.87765564693573	61.0544177528565	1.30488084851035e-05	0.00197062101987535
ENSGMOG00000005130	0.960421633803001	3.92455628707465	60.6538597232761	1.34337951824507e-05	0.00200754514993394
ENSGMOG00000018477	0.575204203276418	5.00408283303154	60.5367118694243	1.35489485478796e-05	0.00200754514993394
ENSGMOG00000016241	1.08223117205293	2.7255076143939	60.3870945935239	1.36977413318048e-05	0.00201062360147033
ENSGMOG00000008680	0.672910205485109	3.69640412587706	60.0841153991113	1.40050856660483e-05	0.00203293345339537
ENSGMOG00000002072	0.644927921022548	3.75436609933702	59.9838538210659	1.41086047637906e-05	0.00203293345339537
ENSGMOG00000012577	0.579463090340242	4.64535304235854	59.8511134469296	1.42470704126718e-05	0.00203422261728566
ENSGMOG00000009444	0.728778229378641	5.59998944541898	59.3232149398833	1.48140872575351e-05	0.00209612661681844
ENSGMOG00000004215	1.02335003563276	3.11824139219713	56.5521346307847	1.82746061630596e-05	0.0025626871821162
ENSGMOG00000001049	0.614776263921282	4.19826733908699	56.2986156328051	1.86371941705816e-05	0.00259040505878898
ENSGMOG00000016867	0.708333013293627	4.77062727941673	56.1402663646634	1.88680394280702e-05	0.00259948620401115
ENSGMOG00000005803	0.757712237850402	4.20145779985034	55.8227430312515	1.93413295958224e-05	0.00262600962241125
ENSGMOG00000007282	0.542630103667933	7.15970947579344	55.7452167333331	1.9459037920385e-05	0.00262600962241125
ENSGMOG00000009249	0.516280334044465	5.98879816558867	55.6678226442401	1.95774017843074e-05	0.00262600962241125
ENSGMOG00000012695	0.741868296779762	7.16881834934518	55.5692873807358	1.97293477298184e-05	0.00262600962241125
ENSGMOG00000007869	1.10369960952702	1.53905901143036	54.9506345141566	2.07162664121797e-05	0.00265904702451653
ENSGMOG00000014044	0.542640849292829	4.82963085995502	54.9348253480254	2.07422509350244e-05	0.00265904702451653
ENSGMOG00000016100	0.494048008901694	6.05350929923103	54.8996327052397	2.0800235066897e-05	0.00265904702451653
ENSGMOG00000017472	-0.571903730331875	5.2618783120769	54.8895762398369	2.08168399377742e-05	0.00265904702451653
ENSGMOG00000014536	0.724517848475874	3.32874641961769	54.8852027609825	2.08240662177214e-05	0.00265904702451653
ENSGMOG00000001565	0.498228140202919	6.2399861207904	54.6740134279178	2.11766143148452e-05	0.00268225729378193
ENSGMOG00000015209	0.551496443717251	4.99627327146727	54.3826220435261	2.1674850878549e-05	0.00272340166318792
ENSGMOG00000011064	0.508998125821991	6.8799278405713	53.2522376539073	2.37453671744866e-05	0.00293934868044867
ENSGMOG00000010193	0.556996866410356	7.17548723060693	53.2359809521818	2.37768300403994e-05	0.00293934868044867
ENSGMOG00000007890	0.716696652896945	2.68692515842085	53.1444241680513	2.39549618679123e-05	0.00293934868044867
ENSGMOG00000017858	-0.567790300749594	3.84276801696667	52.4869088133155	2.52822445891121e-05	0.00307816227532243
ENSGMOG00000006004	0.653265728586454	3.22260213830537	52.1456551938658	2.60057620680231e-05	0.00314189614646439
ENSGMOG00000009032	0.700455251701549	3.3727381502498	51.8523681289694	2.66474606826556e-05	0.00319484746169304
ENSGMOG00000011872	0.654498161134106	3.8027961686988	51.2321149945307	2.80680881859689e-05	0.00333100389008187
ENSGMOG00000000988	0.716705388411852	3.11297156943381	51.1733717262368	2.82072785802171e-05	0.00333100389008187
ENSGMOG00000002392	-1.02748365300904	3.99402451713817	50.6884306959254	2.93884629166163e-05	0.00344459103409236
ENSGMOG00000001170	0.62464162445916	4.45344916505568	50.5764646362261	2.96695394793434e-05	0.00345177620046346
ENSGMOG00000005323	-0.498072319153793	4.91913953103638	50.2040818935357	3.06277931779043e-05	0.00353705970332474
ENSGMOG00000013306	0.502466704195479	5.69983180864397	48.8351751180252	3.44841831462325e-05	0.00395334730288122
ENSGMOG00000003329	2.408846996492	-0.417326100351633	48.3902756194667	3.58609295160618e-05	0.00408138955782078
ENSGMOG00000013203	0.571702761370972	4.88736570180915	48.0355271757664	3.70060466288821e-05	0.00418141703851238
ENSGMOG00000017462	0.612717442539601	4.64082946504615	47.7386341400296	3.79981856979923e-05	0.00426285360409048
ENSGMOG00000013461	0.488878987242376	4.75782753285245	47.4562825129551	3.89714104893108e-05	0.00434102817833416
ENSGMOG00000015657	0.467924151368048	5.9197576772045	47.3371768874568	3.9390882538954e-05	0.00435685352927332
ENSGMOG00000008315	0.547241222976291	7.50004750788572	46.2479829844484	4.34887099002674e-05	0.00477645928457063
ENSGMOG00000015048	-0.620837043370622	3.53324368265751	46.0385082620513	4.43342779785592e-05	0.00483551506896702
ENSGMOG00000009155	0.515541780104406	4.00367196942286	45.301387614743	4.74704803880535e-05	0.00514187148258461
ENSGMOG00000018475	1.65209002970732	0.833188690072084	45.0300113962017	4.86915416970292e-05	0.00523800927324343
ENSGMOG00000000123	1.18535998813123	0.791213655218352	44.9462680215072	4.90759141946439e-05	0.00524344427442909
ENSGMOG00000008647	0.598434642898713	4.09371941726818	44.2432520378428	5.24501302476689e-05	0.00556609287614789
ENSGMOG00000013327	0.444969951816004	6.88246013115925	43.6419016648739	5.5558770511577e-05	0.00585641644063643
ENSGMOG00000010884	0.41438021839389	7.44867362064776	42.9855101670427	5.9207335082834e-05	0.00619940269873994
ENSGMOG00000011164	0.615699447174688	3.12065883978989	42.6043421648583	6.14577501752012e-05	0.00638731702039565
ENSGMOG00000012634	0.640932348955261	4.27081799879127	42.5453096384879	6.18153691009893e-05	0.00638731702039565
ENSGMOG00000002163	-0.647528850942217	5.43941515571602	42.3613890150523	6.29456429480057e-05	0.00646159652379986
ENSGMOG00000019216	0.565703093524059	5.05372255070783	42.2108545075425	6.38891956818881e-05	0.00651586822973854
ENSGMOG00000013807	0.697089559172905	6.82198301165614	41.6562709173483	6.75146604887201e-05	0.00681536341877649
ENSGMOG00000011417	-0.57486258083432	10.0104267984845	41.6298175500547	6.76936644167282e-05	0.00681536341877649
ENSGMOG00000010901	0.70472086821051	2.88170334012952	41.0682047032865	7.16315457154992e-05	0.00716589208285115
ENSGMOG00000015943	0.666188956606974	3.31631784558393	40.500769985666	7.58920922867268e-05	0.00754405823705906
ENSGMOG00000006956	0.53628492734502	4.23554668463252	40.3009974100614	7.74638487888415e-05	0.00765186923948142
ENSGMOG00000016318	0.411318213303719	6.12376640703999	40.1129568460986	7.89790347644753e-05	0.0077527795000678
ENSGMOG00000004929	0.883675007828747	2.94358991785799	40.0459588066191	7.95274457927073e-05	0.00775812461875938
ENSGMOG00000006963	-0.913766783170268	1.7189019649027	39.8131620611981	8.14687775658311e-05	0.00789844827437619
ENSGMOG00000004927	-0.769803309896759	1.98201124072371	39.5457284959657	8.3769440540107e-05	0.00807167382284
ENSGMOG00000012342	-0.672967424236061	3.10203547687651	39.3838367383131	8.51999681485838e-05	0.00815945548622962
ENSGMOG00000018330	0.479865485148979	5.48743559154838	39.2521681461979	8.63850435255805e-05	0.00822280905219859
ENSGMOG00000011887	-0.584246308690606	4.72066123675959	38.7857640045394	9.07447562646531e-05	0.00858576591501591
ENSGMOG00000008411	-0.741140296994303	4.66942550705684	38.6667354409026	9.18992611089105e-05	0.00864293290405118
ENSGMOG00000019479	0.668912203322848	9.20412461078329	38.5964081354712	9.25896594886016e-05	0.00865603090433319
ENSGMOG00000019316	0.537459640964974	4.65915528394954	38.5304015067914	9.32432989635823e-05	0.00866555771314806
ENSGMOG00000016676	0.888780240041022	2.59489635907853	38.2747666557209	9.58274611297237e-05	0.00885333002649083
ENSGMOG00000007613	0.68571754680369	6.85041348879992	37.9263425631751	9.94891138850701e-05	0.00913787147765445
ENSGMOG00000008856	-0.442608132172949	5.10154066193815	37.6987109689113	0.000101971942858528	0.00931146124730257
ENSGMOG00000013374	-0.749582099898492	2.68729623389212	37.5839378419037	0.000103251910998531	0.00937384112221342
ENSGMOG00000003548	-0.946519039796295	1.26141806604625	37.3455047655351	0.000105972992376349	0.00956558516243068
ENSGMOG00000007636	0.408568850252057	7.95168048436234	37.1664771820149	0.000108072681369839	0.00969936876339821
ENSGMOG00000004084	0.418354414243103	5.56141488691056	36.8673187581046	0.000111693601120933	0.00996738465457603
ENSGMOG00000014928	0.561659998425022	4.75938901533554	36.51298611053	0.000116172054322881	0.0102516254814854
ENSGMOG00000014102	-0.477691851791851	7.83734264913328	36.5120460774032	0.000116184218496397	0.0102516254814854
ENSGMOG00000010546	-0.603587543098832	5.94870292627445	36.3795807469232	0.000117913695511436	0.0103461033614671
ENSGMOG00000003752	0.48067614089638	4.81405191638289	36.3131810193418	0.000118792208646178	0.0103652801610938
ENSGMOG00000000868	0.496785900156122	5.29027261050224	36.2117365050202	0.000120149572407995	0.0103688204746517
ENSGMOG00000006514	0.500093875731312	4.96531756625304	36.2114711691666	0.000120153146974825	0.0103688204746517
ENSGMOG00000017712	-0.450373905242981	6.22506611275293	35.8731702522356	0.000124816132240885	0.0107123616009581
ENSGMOG00000009423	-0.513172169441494	3.56699777710347	35.7856889641705	0.00012605699959206	0.0107265459863693
ENSGMOG00000005695	0.663919478165773	3.96141149100399	35.7653701474867	0.000126347319971878	0.0107265459863693
ENSGMOG00000009024	0.514201751220787	4.62982524205751	35.5610940170098	0.000129311013112562	0.0109191331825048
ENSGMOG00000011763	-0.446426630242477	7.09270518136413	35.489379844578	0.00013037115662389	0.0109497828124857
ENSGMOG00000013754	-0.825098843225836	1.55808496824398	34.9810987403954	0.000138190889147644	0.0115341101170893
ENSGMOG00000004939	0.709144456969326	3.15830033068119	34.9431420092254	0.000138797071955296	0.0115341101170893
ENSGMOG00000015277	0.392625200405389	5.45727605118155	34.8814220822568	0.00013978957493857	0.0115554477051851
ENSGMOG00000017552	0.885247936913428	3.90022224618174	34.4799177527958	0.000146457703669054	0.0120432706483045
ENSGMOG00000010495	0.474581853924764	6.54929364913791	34.2981014128485	0.000149602254979004	0.0122377761286471
ENSGMOG00000008774	-1.37014475128999	2.23381186506802	34.1131372189461	0.000152884582873747	0.0124069991619482
ENSGMOG00000002001	0.575067826617587	3.17064189602869	34.0927928312019	0.000153250849192534	0.0124069991619482
ENSGMOG00000007257	-0.880928195799232	2.66874610451865	33.8909222526199	0.000156942731836773	0.0125743057082192
ENSGMOG00000000487	0.623364765716443	3.36257110131917	33.8808943292179	0.000157128886885949	0.0125743057082192
ENSGMOG00000020276	-0.379334723693935	5.55159688348312	33.8491872015469	0.000157719229881522	0.0125743057082192
ENSGMOG00000006254	0.440041513349195	8.19260629218993	33.7090711767272	0.000160360016241849	0.0127202748237095
ENSGMOG00000005214	0.511865993831002	4.55273757956998	33.4098416837156	0.000166179105477487	0.0131156232694945
ENSGMOG00000019623	0.934009128618804	3.52865296812673	33.3561690456164	0.000167249444928221	0.0131340989102132
ENSGMOG00000000264	-0.394906203282843	6.31984951015655	33.2607691687249	0.000169172361923094	0.0132190105291747
ENSGMOG00000001715	-0.457663014546932	5.72469531103327	33.1682305732506	0.00017106295758251	0.0133005683752025
ENSGMOG00000020218	0.489876147833282	3.79015232425852	32.9669564727054	0.000175263160741714	0.0135600157764008
ENSGMOG00000005802	0.577729057153097	4.23046995854038	32.490487987248	0.000185708640549866	0.0142977446493931
ENSGMOG00000000957	0.803984300015853	3.99051689577551	32.4312052869934	0.000187059797222852	0.0143315179277176
ENSGMOG00000018617	-0.627251647053621	3.72347841292996	32.3448548379294	0.000189049003181871	0.0144136099222061
ENSGMOG00000008125	0.551425351699552	5.48052793425483	32.0812957778116	0.000195279074264332	0.0147953485970295
ENSGMOG00000000395	0.56567696318288	5.56906577960504	32.0303860666042	0.000196510663193729	0.0147953485970295
ENSGMOG00000010399	-0.567793056763713	4.98946911947835	32.0151133869452	0.000196881946821544	0.0147953485970295
ENSGMOG00000011913	-0.789806657809682	2.20102576254963	31.8797356422671	0.0002002100225124	0.0149738029218083
ENSGMOG00000000426	-0.912823585852014	1.14850573408954	31.7650702301836	0.000203081732621386	0.0151165956992961
ENSGMOG00000003353	0.664302930892507	4.79773884642685	31.7085164576547	0.000204516236543065	0.0151409087764921
ENSGMOG00000008634	-0.612351180241434	2.55805398692373	31.676395267759	0.000205336404520108	0.0151409087764921
ENSGMOG00000007949	0.4076450411694	7.49067583596092	31.577718112421	0.000207880737815056	0.0151981611160035
ENSGMOG00000012008	-0.51238851036872	5.1938353516078	31.5712751529784	0.000208048175215889	0.0151981611160035
ENSGMOG00000015429	0.351436833947032	5.5710178247541	30.9762754517992	0.000224231737310637	0.0163045540101892
ENSGMOG00000007942	0.746064485208952	2.96950055939364	30.8652885933431	0.000227415091214554	0.0164598222240359
ENSGMOG00000018743	0.697455815729766	3.52568427672311	30.775749199071	0.000230022795595706	0.016572192787276
ENSGMOG00000002834	-0.761258094894033	2.56248983111318	30.6851514067866	0.000232697863208932	0.0166883682171666
ENSGMOG00000006304	-0.623093161816245	2.58681720698446	30.622094525882	0.000234581742502564	0.0167470038533876
ENSGMOG00000015643	0.571145444642242	4.16756276240013	30.5832957484029	0.00023574996959604	0.016754248970477
ENSGMOG00000012233	0.600888645288778	6.31566013286661	30.3133232459511	0.00024407464964302	0.0172169571785956
ENSGMOG00000000011	-0.39969096921112	4.89190412603791	30.3013108370998	0.000244453167631912	0.0172169571785956
ENSGMOG00000003713	-0.529602645816974	3.63938002273194	30.20053347613	0.000247656572034095	0.0173647058944978
ENSGMOG00000001057	-0.706155406188022	1.91361236039275	30.0777437787342	0.000251627906771119	0.0175647462388764
ENSGMOG00000005318	-0.76185223932903	4.1054716652941	30.0285724394686	0.000253239596928888	0.0175990314573678
ENSGMOG00000017221	-0.475601149370185	3.63047061012707	29.902919864864	0.000257414620322889	0.0178103701620762
ENSGMOG00000017446	-0.717230087599634	1.75350274817792	29.8042792630308	0.000260749986547019	0.0178211227754406
ENSGMOG00000011762	0.979213455798102	1.51852149013745	29.7984377499155	0.000260949126122143	0.0178211227754406
ENSGMOG00000009953	-0.448140018251396	4.06072601667238	29.7977073712197	0.000260974037842311	0.0178211227754406
ENSGMOG00000013233	1.24959737999755	0.676113176552417	29.6444919158835	0.000266263473731839	0.0181036109023042
ENSGMOG00000001576	-0.554340755168193	4.54505851240639	29.4127852650702	0.000274508777093614	0.0185837709182427
ENSGMOG00000008986	0.397837138418118	4.63052740462726	29.3519655904306	0.000276723504629687	0.0186533019901883
ENSGMOG00000009314	0.627645261845664	3.24825931129044	29.3192799331314	0.000277922583072079	0.0186540687595302
ENSGMOG00000002550	0.634905357205848	3.01431228041959	29.0676555792444	0.000287364880677496	0.0192057566634926
ENSGMOG00000014518	0.385808578984881	4.53806614843711	28.7997526123016	0.000297843720573085	0.0198217520140715
ENSGMOG00000000649	-0.50751878548864	4.6190044250838	28.6805444743276	0.00030265330768426	0.0199378994004422
ENSGMOG00000000194	-0.444651903046012	5.11154165227745	28.6623189640575	0.000303396810512474	0.0199378994004422
ENSGMOG00000009772	-0.644635315944619	5.14106407964763	28.6574065212997	0.000303597586003952	0.0199378994004422
ENSGMOG00000005083	0.464672164330961	5.79623030901271	28.6313124858207	0.0003046667423982	0.0199378994004422
ENSGMOG00000019225	-0.378267466115746	4.61803230983744	28.3640921398105	0.000315879397126812	0.0205858996318411
ENSGMOG00000015146	0.57459981153985	2.86870340893961	28.3129324937759	0.000318082091994757	0.0206437906482217
ENSGMOG00000004497	0.44801785748236	3.66688910790852	28.2726993270405	0.000319827278534617	0.0206716347187848
ENSGMOG00000010161	0.400299407575473	6.31229356794023	28.2418602241533	0.000321172750544944	0.020673521393684
ENSGMOG00000010822	0.671335660275504	3.8819243861461	28.0434912991729	0.000329991312603479	0.0211544634928581
ENSGMOG00000004570	0.375844421206472	4.90218909110506	27.9965546840548	0.000332120154689402	0.0212043867867957
ENSGMOG00000016076	1.11254897222571	-0.128922700019868	27.687748075343	0.000346544023612968	0.0220357102626125
ENSGMOG00000000890	-0.895486617189283	3.07063723469247	27.5264289024074	0.000354377119609786	0.0224429316152875
ENSGMOG00000018672	-0.442015099822414	3.83858507825716	27.4338152947418	0.000358969962910598	0.0225966760584695
ENSGMOG00000012344	0.382805608050434	5.73034783477126	27.4195798988337	0.000359682224284819	0.0225966760584695
ENSGMOG00000007148	-0.59372957733014	6.4935304646386	27.3734517338984	0.000362001886962401	0.0226517993491294
ENSGMOG00000003164	-1.36613374138262	0.420838714343918	27.3353710561875	0.000363930379054208	0.0226764698879645
ENSGMOG00000011516	0.414667576498745	4.21056348082874	27.3087906198494	0.00036528376936553	0.0226764698879645
ENSGMOG00000000799	0.422928840760959	5.61174446115174	27.2201026055919	0.0003698433131959	0.0228691302246252
ENSGMOG00000014653	-0.813302686683862	2.07319909177532	27.1326654852995	0.000374405459995147	0.0230604398222893
ENSGMOG00000007180	-1.20652947708587	-0.0866244854139489	26.862724460835	0.000388921596981933	0.0238609476648369
ENSGMOG00000018625	0.482538538860427	4.62364175123794	26.6802364250624	0.000399117664969841	0.024391214186834
ENSGMOG00000007960	1.28710635072251	0.855096484322736	26.6168070568754	0.000402736426512794	0.0245169702124416
ENSGMOG00000005801	0.440270624910854	4.07964517575089	26.5338294915735	0.000407529987432981	0.0247129960719011
ENSGMOG00000001040	1.23910496988155	-0.136924575336433	26.378852127654	0.000416667327150493	0.0250386224746304
ENSGMOG00000010269	1.18136795269677	0.400628043529111	26.3735488520138	0.00041698432355777	0.0250386224746304
ENSGMOG00000012583	0.518951539602712	3.46630750647882	26.3618879388662	0.000417682356319443	0.0250386224746304
ENSGMOG00000008161	0.987182829500196	1.28649456929609	26.099429746402	0.000433770166611576	0.0258238287144315
ENSGMOG00000007738	0.587998087608708	4.27657512147885	26.0721768702401	0.000435482875674611	0.0258238287144315
ENSGMOG00000019282	0.338973317297513	6.31283100655793	26.0685185931049	0.000435713396748017	0.0258238287144315
ENSGMOG00000002523	0.324409445232944	6.60011379785806	25.9687515064384	0.000442056816935404	0.0260202375346416
ENSGMOG00000019365	0.510802512899139	4.16684039682552	25.9643264709049	0.000442340724675239	0.0260202375346416
ENSGMOG00000012832	0.69063983825444	2.15947417378129	25.8281233523742	0.000451187273972364	0.0264415944963058
ENSGMOG00000002124	0.572634704551863	3.26540340432627	25.7790713599628	0.000454425079187147	0.026532343099306
ENSGMOG00000004850	0.421428708235898	4.16475488061054	25.624156776024	0.000464835027030244	0.0270396256834704
ENSGMOG00000009629	-0.658017365882153	1.60158579109663	25.5217836284534	0.000471871259663926	0.0273476383921831
ENSGMOG00000011528	0.468635457939198	4.26421686031088	25.4214621028664	0.000478890656186976	0.027652414139973
ENSGMOG00000014137	0.375136834278943	4.36232403786906	25.3839053661726	0.000481550608979068	0.0276863893488461
ENSGMOG00000000703	1.25220216696758	0.0708647338737072	25.3634805383902	0.000483004627631722	0.0276863893488461
ENSGMOG00000008086	-0.70539007770884	5.83932988369814	25.3346772224828	0.000485064052221841	0.02770333092435
ENSGMOG00000011651	0.440185616256769	6.43882870145856	25.2130990743362	0.000493873628058069	0.0280170362879799
ENSGMOG00000012338	-0.658995371616757	4.56641452343652	25.1912518554171	0.000495476937024818	0.0280170362879799
ENSGMOG00000006497	0.696994367791834	3.57715412229251	25.1853881365325	0.000495908320900191	0.0280170362879799
ENSGMOG00000009295	-0.67555568328592	1.96503435297392	25.1187830339731	0.000500840076188195	0.0281942445756695
ENSGMOG00000019185	0.634488986798891	3.56860392413945	25.0942334288886	0.000502672654693134	0.0281963454093228
ENSGMOG00000008264	0.363098902877481	6.01739078479528	25.0650282999103	0.000504863235555459	0.0282184412015446
ENSGMOG00000018793	-0.482415855732748	2.9712006645004	25.0032201556387	0.000509537105070384	0.0283786871355867
ENSGMOG00000002588	-0.479031050833876	5.83076749308951	24.974930593108	0.000511693622621667	0.0283980920031657
ENSGMOG00000017103	-0.413706404528677	7.00902382826933	24.8962100991658	0.000517752314197487	0.0286331614323441
ENSGMOG00000007097	-0.591959894132523	3.27992941757089	24.8293792327541	0.000522963502159446	0.0286911776712316
ENSGMOG00000002615	0.430900214860037	3.59138519733321	24.8293150085963	0.000522968540238431	0.0286911776712316
ENSGMOG00000018133	0.32636589930781	5.03660726457897	24.8126007310751	0.000524281675260631	0.0286911776712316
ENSGMOG00000014647	0.468234022490081	3.56429907143363	24.612016810358	0.000540352697520884	0.029396131020325
ENSGMOG00000001201	0.971380656763857	1.1234385132124	24.5892239906545	0.00054221599832763	0.029396131020325
ENSGMOG00000001574	0.43732655801903	3.30658007381503	24.5685573361173	0.000543912146184563	0.029396131020325
ENSGMOG00000018671	0.469705526176041	3.2994211799019	24.5595901274703	0.000544650078117572	0.029396131020325
ENSGMOG00000005453	0.358992878941133	4.99164277476994	24.5056538181692	0.000549114019181339	0.0295355643330894
ENSGMOG00000000303	-0.71606716698798	3.7831144893611	24.444433660305	0.000554234037971878	0.0296849711767299
ENSGMOG00000019955	-0.372305359735604	5.04558111047876	24.4273639460121	0.000555671814972531	0.0296849711767299
ENSGMOG00000020485	0.688119557207815	3.36729515869875	24.3462721758353	0.000562563519808522	0.0299512631936022
ENSGMOG00000002861	-0.570566168750568	4.72370909232923	24.2899735346172	0.000567408433018903	0.0301071515168746
ENSGMOG00000005543	0.364581765407508	4.6819636789829	24.2379299623779	0.000571931709790963	0.030143835123761
ENSGMOG00000019212	0.688620771716749	2.69090561024061	24.2378545506804	0.000571938295357238	0.030143835123761
ENSGMOG00000016510	-0.654994232011098	1.95991573400085	24.1530573668727	0.000579401334729873	0.0303588522712982
ENSGMOG00000002139	0.57567313528981	3.22208762360865	24.1476200428775	0.000579883845752544	0.0303588522712982
ENSGMOG00000018662	0.540565547139569	4.89309029513772	24.0427299277596	0.000589286792178877	0.0307486324184765
ENSGMOG00000000358	0.367353360314387	4.6892819524478	24.0115028745493	0.000592121390100054	0.0307942336189121
ENSGMOG00000019603	-0.476418110890025	4.43194581365288	23.925874679595	0.000599978440176716	0.0310998725459258
ENSGMOG00000003893	1.11887574553332	2.10415455840027	23.5818983057138	0.000632827402544735	0.0323526003156509
ENSGMOG00000012962	-0.321772634310911	10.2081763767215	23.5804493642364	0.000632970267806035	0.0323526003156509
ENSGMOG00000004934	0.620928603516696	2.63473267862606	23.5790672654035	0.000633106578425415	0.0323526003156509
ENSGMOG00000016690	1.30943255904023	-0.473617349593771	23.5715327423191	0.000633850295911323	0.0323526003156509
ENSGMOG00000007115	0.568192534879903	4.34378681464599	23.5624089904427	0.000634752285205792	0.0323526003156509
ENSGMOG00000010608	-0.537745080155132	2.72026677638633	23.544720555405	0.000636505379952639	0.0323526003156509
ENSGMOG00000001323	0.381758820878873	4.68340724108925	23.4222799432348	0.000648800857377068	0.0328711815031104
ENSGMOG00000005915	1.29620689193277	0.491065792178495	23.3882219473277	0.000652271433537695	0.0329407560615532
ENSGMOG00000002940	-0.492123560285865	8.19730004462118	23.2872023333621	0.00066269720099802	0.0333600071758811
ENSGMOG00000009193	-1.23660348711253	0.063171007506564	23.2381224299307	0.000667834562072865	0.0335112128815221
ENSGMOG00000013035	0.659175706148973	5.18843126858089	22.9977950393125	0.000693690534874427	0.0346977819768718
ENSGMOG00000011335	-0.371825821174526	4.63527679911327	22.7102291860081	0.000726223495990448	0.0362097340572253
ENSGMOG00000003274	-0.605234835835867	2.53039443744608	22.667866663122	0.000731169212582015	0.0363216481755726
ENSGMOG00000018700	-0.396738289310424	7.90917493249738	22.651479100967	0.000733093242815262	0.0363216481755726
ENSGMOG00000005774	0.643051434457034	5.41183176036477	22.4782022878626	0.000753813291506894	0.0372139757657036
ENSGMOG00000016762	-0.371881602907806	7.28201370382033	22.461542109938	0.00075584224304466	0.0372139757657036
ENSGMOG00000014449	0.567600384305736	4.13376217847543	22.4040651568053	0.000762892480636963	0.0374437165652629
ENSGMOG00000001102	-0.519249660437899	4.5577349181236	22.3843633477805	0.000765327268777808	0.0374461996368357
ENSGMOG00000017558	-1.0697856816808	-0.30474243588674	22.301636223977	0.000775653080122218	0.0378335629701849
ENSGMOG00000009072	-0.460351266185374	7.6120939197219	22.2408904135583	0.000783341686988013	0.0380902926805998
ENSGMOG00000001914	0.402175961263894	4.92478078802715	22.2202211981616	0.000785978603611539	0.0381005553960581
ENSGMOG00000015351	0.332044466245559	5.12785650016701	22.1284433147398	0.000797816667119556	0.0385554109962453
ENSGMOG00000008692	0.450723903821914	10.1912088477352	22.1003033162078	0.000801489071125303	0.0385651379101054
ENSGMOG00000005002	-0.317989714135469	5.70070810274159	22.0800067740772	0.00080415045078951	0.0385651379101054
ENSGMOG00000000719	-0.328513860463177	5.77485207538567	22.0706246255969	0.000805384262989595	0.0385651379101054
