genes	logFC.uvyes.oilhigh	logFC.uvyes.oillow	logCPM	F	PValue	FDR
ENSGMOG00000014601	1.79732733793241	1.27371139718169	6.62104975067792	133.095351113701	1.03499564191985e-11	2.04417874192676e-09
ENSGMOG00000008326	1.81806479545094	1.4384853784115	5.82674626754801	132.640895135205	1.06608117971733e-11	2.08050818798883e-09
ENSGMOG00000013461	1.91427892601492	1.11155305824877	5.53275003140938	132.214890871425	1.09616230897347e-11	2.11404573305908e-09
ENSGMOG00000003670	2.00583296304854	1.26090669056329	4.9656393253716	131.56834424735	1.14362949218922e-11	2.17994398435558e-09
ENSGMOG00000014928	1.8800714870223	0.65276832874097	5.45320652651465	131.112016125371	1.17850190827569e-11	2.22059560716821e-09
ENSGMOG00000019619	1.953531064381	0.952769651643452	8.48526104102871	130.108166929518	1.25943855288e-11	2.34613365879112e-09
ENSGMOG00000006982	1.62040532648999	0.696602566364298	7.01773620007132	128.255500082386	1.42549338899383e-11	2.62563068828941e-09
ENSGMOG00000008647	1.77398379118564	1.36163273185581	5.09964597266064	126.579615810363	1.59679402065883e-11	2.90847159785114e-09
ENSGMOG00000008680	1.68189351355261	0.557144151180675	4.53303382013008	126.013115303822	1.65976236727987e-11	2.98621226857057e-09
ENSGMOG00000009131	1.90163382353526	0.644800030383824	4.70393356144675	125.819071737588	1.68195967069542e-11	2.98621226857057e-09
ENSGMOG00000018133	1.32183846799892	0.799959471975267	5.53356540462608	125.713934249688	1.69412396130704e-11	2.98621226857057e-09
ENSGMOG00000013627	1.39028204123801	0.649184349482393	5.64044998447812	124.133786918743	1.88919613908397e-11	3.29463747957484e-09
ENSGMOG00000001323	1.7100128030645	0.909101063797363	5.36137085206625	123.62364621637	1.95739126991492e-11	3.35182185246853e-09
ENSGMOG00000012129	1.5823793876523	0.633426619069821	6.01337392234248	123.583447257963	1.96287987456218e-11	3.35182185246853e-09
ENSGMOG00000013664	1.58509791274967	0.730844976762877	4.66444711692196	122.068112865461	2.18275589588542e-11	3.68885746404636e-09
ENSGMOG00000005787	1.74117067448901	0.688828740283554	5.43335115994791	121.461049964117	2.27838689630374e-11	3.78463684150727e-09
ENSGMOG00000017699	1.25340518802152	0.565057651851341	5.6874728329701	121.416387119403	2.28560389989153e-11	3.78463684150727e-09
ENSGMOG00000012577	1.71103996075267	0.688982127811931	5.49486591312796	121.080290503668	2.34073292379668e-11	3.8371634819799e-09
ENSGMOG00000010265	2.29790349554593	1.61910393817481	4.47311849674407	119.585388306838	2.60445392005545e-11	4.17372521133245e-09
ENSGMOG00000015351	1.2064389662896	0.494896978624102	5.59295566441761	119.563212684761	2.60860608575991e-11	4.17372521133245e-09
ENSGMOG00000017798	1.91963141973791	0.725411546668356	4.83589261784795	119.489704248576	2.62242235568378e-11	4.17372521133245e-09
ENSGMOG00000004850	1.76164472994856	1.03256688775524	4.85065444795386	119.319042216946	2.65481283863679e-11	4.18464873690124e-09
ENSGMOG00000006885	1.33871557082542	0.459381715589652	5.24085275069517	118.076575953605	2.90443491189921e-11	4.53451442959655e-09
ENSGMOG00000014137	1.759067381485	0.724688601040259	5.27928447316537	117.118884616389	3.11461924777746e-11	4.81678804988829e-09
ENSGMOG00000013087	1.53218268438496	0.62035982853853	4.97126958947843	116.823845363523	3.18272619699175e-11	4.87611500441924e-09
ENSGMOG00000008177	1.91536754118475	0.848821498669299	3.9779190547936	116.21116150913	3.32949305138436e-11	5.05373885105036e-09
ENSGMOG00000018851	1.47282631201724	0.281166121754346	4.00001469108153	115.457793136029	3.52033602939011e-11	5.2943916082378e-09
ENSGMOG00000016241	3.18384920743163	1.34755965107166	4.01828184344114	115.037501633429	3.63205039802405e-11	5.4127456522553e-09
ENSGMOG00000016867	1.7533731110788	0.706915941978934	5.44492184355539	113.735023575903	4.00397557362515e-11	5.88524090322856e-09
ENSGMOG00000003037	2.28970606885703	1.28925119321028	6.41851914866697	113.678962936232	4.02090514952479e-11	5.88524090322856e-09
ENSGMOG00000012387	1.61260056173272	1.00190755399937	6.62462062072243	113.549279511477	4.06037262227983e-11	5.89041490239233e-09
ENSGMOG00000009677	1.81175209696997	0.63155335034979	3.85220235141954	111.924322034708	4.59306692323371e-11	6.60474965548862e-09
ENSGMOG00000004563	3.03343766302576	1.1919977105365	2.5953666180546	111.60990951925	4.70483567714995e-11	6.70524371688202e-09
ENSGMOG00000002139	2.41388637122734	1.39146927765637	4.36857261565997	111.499605251654	4.74475856254691e-11	6.70524371688202e-09
ENSGMOG00000004084	1.4469858952284	0.818833909618192	6.11038552488725	110.7784168087	5.01521904026174e-11	7.00653184405783e-09
ENSGMOG00000005752	1.84557189539744	1.21915349934124	6.43566479759876	110.705664215966	5.04343779417327e-11	7.00653184405783e-09
ENSGMOG00000004126	1.6910553201952	1.24085365675298	7.53169496962326	110.366476471205	5.17734262202882e-11	7.08833270636767e-09
ENSGMOG00000008125	2.19820133229625	1.11520390933769	6.38071778032173	110.337907749069	5.18879963865138e-11	7.08833270636767e-09
ENSGMOG00000019683	2.87077723922432	0.881357022777947	2.93829849563079	110.137795234575	5.26984349771558e-11	7.13954912876459e-09
ENSGMOG00000018293	2.86880368176243	1.47529263256883	3.08771366713791	110.02243802128	5.31719887720719e-11	7.144659114267e-09
ENSGMOG00000016268	5.16603556195278	3.19729684994129	3.19288786103147	109.215588207624	5.66190797004195e-11	7.4822024828592e-09
ENSGMOG00000002874	3.03288484570016	1.93089644268446	5.37710345731535	109.187504029342	5.67434432302816e-11	7.4822024828592e-09
ENSGMOG00000001565	1.09628314207473	0.576485188592751	6.66239215646329	109.117819076909	5.70533343718295e-11	7.4822024828592e-09
ENSGMOG00000018477	1.56938406123367	0.755344551855879	5.62871960674878	108.240238352732	6.11207802069016e-11	7.95200753914078e-09
ENSGMOG00000000868	1.43570258496829	0.810188282828396	5.85847839733532	108.083460447399	6.18807222333437e-11	7.98748566591499e-09
ENSGMOG00000006035	1.63401414430988	0.615064440916298	4.81245169724656	107.844331805644	6.30600827872001e-11	8.01776720318268e-09
ENSGMOG00000013233	3.62064402577601	1.49067640421545	2.90004608106708	107.837625724277	6.30935136467129e-11	8.01776720318268e-09
ENSGMOG00000004862	2.34068487285985	1.17304154435348	3.43287470355894	107.631306875249	6.41317037912447e-11	8.02898544247541e-09
ENSGMOG00000013914	1.69609606683638	0.853118675670342	5.93847677593139	107.625468777535	6.41613550274067e-11	8.02898544247541e-09
ENSGMOG00000015175	4.81620279573308	3.06041665879242	5.04755329825292	107.399410465237	6.53212529359387e-11	8.08505242893226e-09
ENSGMOG00000013450	1.24320756922359	0.310821495468321	5.05798676900363	107.34655314244	6.55958014425664e-11	8.08505242893226e-09
ENSGMOG00000001231	1.55257402548503	0.919222547597868	5.1917643005644	106.954257569474	6.7673860360425e-11	8.27893726036154e-09
ENSGMOG00000009599	2.43942402308632	1.3624033524449	7.71545476841269	106.735759402459	6.88628421534329e-11	8.36198941793501e-09
ENSGMOG00000001072	1.82272694911276	0.936561988227796	6.38336402589019	106.470549548297	7.03372156544559e-11	8.47822041340805e-09
ENSGMOG00000012695	1.7047953240636	0.903603849288807	7.88364952003933	106.222464009508	7.17481089750741e-11	8.56628369308853e-09
ENSGMOG00000004497	1.73286170560103	0.890429536548685	4.26787552025935	106.15919564253	7.2112923177345e-11	8.56628369308853e-09
ENSGMOG00000013302	1.30923670362895	0.408535257159485	4.59682571057262	105.866694865068	7.382645571219e-11	8.65131270030909e-09
ENSGMOG00000005803	1.94407227527852	1.32160557306798	5.12206120733038	105.792868644123	7.4266043540193e-11	8.65131270030909e-09
ENSGMOG00000004473	1.72984841097627	0.783320884979035	4.8877065800757	105.768471535598	7.44119496579992e-11	8.65131270030909e-09
ENSGMOG00000001574	2.00822411162859	0.784899435183092	4.02670342475073	105.624943053072	7.52767743832268e-11	8.69022649622702e-09
ENSGMOG00000002130	1.27786581576957	0.501573580537089	4.92935097217437	105.483414055098	7.61404698241224e-11	8.72846658620166e-09
ENSGMOG00000005377	-1.08859488770775	-0.161128601577136	4.95969107834063	105.113034622908	7.8453175066473e-11	8.92191948504682e-09
ENSGMOG00000009444	1.76729151771003	0.896913001831226	6.38592861812324	104.997643476821	7.91895157965733e-11	8.92191948504682e-09
ENSGMOG00000008127	1.73577936326725	1.22086815551047	9.09195720016711	104.955436373353	7.94607603743571e-11	8.92191948504682e-09
ENSGMOG00000010193	1.35001698007742	0.766350134608117	8.02177682877417	104.542956504275	8.21664465731898e-11	9.16295618145783e-09
ENSGMOG00000010419	1.25863514476677	0.925806391816746	6.53092427038068	104.101677836775	8.51745910532008e-11	9.43423696712919e-09
ENSGMOG00000013723	2.19779029803443	1.57704310698057	4.27407745445543	103.939265231885	8.63122959432878e-11	9.48082813353096e-09
ENSGMOG00000005038	1.94781216991701	0.363664137883679	3.79958497173463	103.877141305131	8.67519197236408e-11	9.48082813353096e-09
ENSGMOG00000004987	1.77281797008801	1.23826931099635	7.78086383236914	103.446912705106	8.98654270315436e-11	9.75605261806685e-09
ENSGMOG00000003038	-1.39892622825608	-0.580490892124389	5.40526626528265	103.241479374706	9.13956372996940e-11	9.8568992253545e-09
ENSGMOG00000009314	2.10551137267295	0.594647296886476	4.09172254880217	102.691479711268	9.56364606057519e-11	1.02468529327457e-08
ENSGMOG00000017661	1.21075506938338	0.664909865963305	5.07500762310141	102.037407304628	1.00966015894709e-10	1.06789725720502e-08
ENSGMOG00000010449	1.66943680071295	0.791201896822763	3.96341626844324	102.036645516287	1.00972411923857e-10	1.06789725720502e-08
ENSGMOG00000015937	1.80297254875157	0.984785596836461	6.74896291121978	100.772886667699	1.1222844426116e-10	1.17933390177769e-08
ENSGMOG00000016244	1.47991042459047	0.947757964829293	4.03402394416906	99.912191950202	1.20688672792741e-10	1.25263404099376e-08
ENSGMOG00000001517	1.71248415659966	0.64324531544496	4.89465317787532	99.9079454027738	1.20732128638452e-10	1.25263404099376e-08
ENSGMOG00000008185	1.64707942015114	0.50259883045789	3.96104721084379	99.8244828389258	1.21589748048574e-10	1.25359794953476e-08
ENSGMOG00000003562	2.66439010069184	0.297330324926898	2.04851999074423	99.3726219744402	1.26351640831168e-10	1.29455153009084e-08
ENSGMOG00000007477	1.60385530920735	0.737728285624866	6.10646312441043	97.835318397048	1.44167243645876e-10	1.46026734750495e-08
ENSGMOG00000013306	1.30245505721775	0.696752342991378	6.18028143812987	97.8184150134947	1.44378005906201e-10	1.46026734750495e-08
ENSGMOG00000011129	1.47131003131587	0.751244355181974	4.73962796868267	97.7528855520397	1.4519830271659e-10	1.46026734750495e-08
ENSGMOG00000007404	6.79190894594268	3.75743058489817	5.87949864138608	97.6430705969169	1.46584568346032e-10	1.46522001761982e-08
ENSGMOG00000013702	3.33976833580221	1.28721955846144	5.96823697523113	97.5387899153993	1.4791455798151e-10	1.46955354484297e-08
ENSGMOG00000011047	0.960322446918978	0.244151127736654	7.30780841977639	97.2301865391167	1.51929447793714e-10	1.50034905884479e-08
ENSGMOG00000003752	1.61835497491728	0.569136255437293	5.4041964459137	96.3176508726884	1.64525422392126e-10	1.61500913130187e-08
ENSGMOG00000011749	1.78405213789661	0.61000579443794	3.62001198436055	96.2317640345803	1.65769286066175e-10	1.61753327766834e-08
ENSGMOG00000013114	1.52097029546262	0.57709095523962	4.70569681152141	95.8717602630654	1.71097660221459e-10	1.6508073273372e-08
ENSGMOG00000000061	1.08993843846757	0.369692045058537	5.07418697852994	95.8654096902611	1.71193342065103e-10	1.6508073273372e-08
ENSGMOG00000002072	1.48504177954904	1.0668490458808	4.3152507896583	95.3395117059855	1.79326497264036e-10	1.71220306027774e-08
ENSGMOG00000015815	1.51344184964202	0.44696440584515	4.73272806528504	95.3191938821715	1.79649195612623e-10	1.71220306027774e-08
ENSGMOG00000004215	2.53116145220985	1.26239352691724	4.20700679461975	94.6104398134966	1.91318946309331e-10	1.8128852525138e-08
ENSGMOG00000001994	1.79726690604586	0.731159842449402	3.85210163414431	94.4171505350358	1.94645534642645e-10	1.83380703988326e-08
ENSGMOG00000007423	1.11205787067719	0.341898482938117	6.21174296908113	94.0194916896416	2.01692863405164e-10	1.88934349131478e-08
ENSGMOG00000003005	1.37544620150733	0.5781739675227	7.32390661451855	93.6463410177609	2.08563758294053e-10	1.94260550551955e-08
ENSGMOG00000009421	1.63745620695173	0.943384853498852	6.76576756047296	93.4252907426659	2.12756092370195e-10	1.97045797865797e-08
ENSGMOG00000014084	1.61756920748242	1.07742068112991	7.45960278251965	93.1533526644337	2.18042153464888e-10	2.00807023693815e-08
ENSGMOG00000018671	1.97256383035221	1.42198815570358	4.45735127599603	92.9776916013353	2.21534033225416e-10	2.02883095344371e-08
ENSGMOG00000011872	1.7371430634843	0.704826701693153	4.57189441930431	92.8156394870654	2.24810404156863e-10	2.04739830852414e-08
ENSGMOG00000008264	1.29400733560415	0.591485578053031	6.41892349446731	92.6764972813736	2.27666456998967e-10	2.06195371800225e-08
ENSGMOG00000015140	1.66010628374665	1.31699039843748	4.09798985583719	92.0213164475092	2.41666384167275e-10	2.17672364596381e-08
ENSGMOG00000011727	0.904524718916171	0.334766880219427	6.09228335399793	91.4467313909087	2.54732089665679e-10	2.28187057152431e-08
ENSGMOG00000004570	1.37593391678558	0.643472582644993	5.38710421675237	90.7358194735802	2.71993105583339e-10	2.42325161947156e-08
ENSGMOG00000011064	1.17877805074469	0.702292753898255	7.3167221942819	90.2801812536256	2.83735894870419e-10	2.51365992717038e-08
ENSGMOG00000013203	1.51378364133545	1.05302178651679	5.57303533332222	90.224555816813	2.85207555940762e-10	2.51365992717038e-08
ENSGMOG00000016063	1.02277798965616	0.35307267768917	4.9672056770815	89.573570084238	3.03073894701619e-10	2.65683976248323e-08
ENSGMOG00000011578	2.06370870917395	1.32806145774471	3.86425437192919	89.4434007568944	3.06793215396738e-10	2.67513892553123e-08
ENSGMOG00000000988	2.25006529390714	0.687894729385146	4.05842411452	89.0558687969028	3.18168929025558e-10	2.75965251508782e-08
ENSGMOG00000010925	2.15218081668457	0.782799425672082	6.885134127301	88.7833617075457	3.26447934238795e-10	2.8022295640749e-08
ENSGMOG00000000380	2.0854836332994	1.14575108515415	3.02281531796959	88.7817831628024	3.26496581918079e-10	2.8022295640749e-08
ENSGMOG00000019435	1.4380130007404	0.40620743071209	4.37289421702038	88.4978481354289	3.35379003396463e-10	2.85429503537051e-08
ENSGMOG00000018972	1.41377610755265	0.561383147758704	4.73597372907523	88.4503136019767	3.36892044111526e-10	2.85429503537051e-08
ENSGMOG00000005650	1.02968086140043	0.22166580528686	6.61974867355695	88.4223272884737	3.37786394718404e-10	2.85429503537051e-08
ENSGMOG00000009155	1.41915778155477	0.741226244404035	4.50485677643285	88.1981356453386	3.45046520213307e-10	2.90069107992653e-08
ENSGMOG00000018170	1.54953436309545	0.78530363874622	5.26149681274272	88.0341384377147	3.50466835080444e-10	2.93122593238455e-08
ENSGMOG00000008002	1.41972024185868	0.59135316847919	4.93343930170082	87.7208539895238	3.61085521796912e-10	3.00470810092222e-08
ENSGMOG00000003709	1.29171687872363	0.260638203614807	6.13799392968464	87.5224630814095	3.67994061171505e-10	3.04673062867903e-08
ENSGMOG00000001049	1.2615262984367	0.652608279936164	4.59688848315119	87.3936586283613	3.72557763500981e-10	3.06901478244803e-08
ENSGMOG00000018625	1.82489493574207	0.871499595186963	5.32713900373546	87.265801751571	3.77149995270387e-10	3.0805488136846e-08
ENSGMOG00000017840	4.39304753882154	1.90797766277111	1.91221936947025	87.250154592108	3.77716288385655e-10	3.0805488136846e-08
ENSGMOG00000008692	1.99994652104136	0.903925992606267	10.8800044767034	86.6712851306441	3.99343458832481e-10	3.23329761636799e-08
ENSGMOG00000010161	1.27849663771408	0.547994587950336	6.74450041654027	86.6441589603639	4.00390054366316e-10	3.23329761636799e-08
ENSGMOG00000003350	1.71075004698463	0.759053394832955	5.26650937581071	86.5817385728218	4.02809951977271e-10	3.23429470472331e-08
ENSGMOG00000010170	1.33347850316571	0.759757467171768	5.6147714749557	86.5071115075105	4.05724368524058e-10	3.23429470472331e-08
ENSGMOG00000007901	1.06105122935897	0.213326512706916	4.30068411491767	86.4890700176129	4.06432446271581e-10	3.23429470472331e-08
ENSGMOG00000019411	3.86411856345484	1.32665571718192	4.82873627270261	85.8414899028876	4.3277780449044e-10	3.42603020806834e-08
ENSGMOG00000014518	1.2153502542522	0.717689286698053	5.05282145064148	85.7958094846426	4.34706449873858e-10	3.42603020806834e-08
ENSGMOG00000002719	1.30314386116539	0.106450268578586	7.76002266292491	85.742586416988	4.36965570491628e-10	3.42735722347811e-08
ENSGMOG00000001514	1.59548667952385	0.947131083423134	5.31355534491426	85.6699080524634	4.40071535046336e-10	3.43528222572123e-08
ENSGMOG00000011952	1.35973000476551	0.650835254849858	4.70936140334863	85.0390050249835	4.68085488907341e-10	3.63664711832135e-08
ENSGMOG00000017885	1.64966187237212	0.814558118850905	5.36863663645	84.5546437589916	4.90934651296824e-10	3.79617534844756e-08
ENSGMOG00000000395	1.84931511711863	1.28127751074089	6.45847114491344	84.4059024953479	4.98197325577403e-10	3.83424824328186e-08
ENSGMOG00000005618	1.18849617017798	0.450769458599595	6.95994121989957	84.3223418530285	5.02329561921889e-10	3.83466423971788e-08
ENSGMOG00000008161	2.67354793598606	1.20536444327385	2.77564487203168	84.308909750057	5.02997341827134e-10	3.83466423971788e-08
ENSGMOG00000015378	1.1455976561808	0.455982425229306	6.3552712982056	84.2633637828178	5.05269002488296e-10	3.83466423971788e-08
ENSGMOG00000012687	2.8045839679632	-0.482204373578487	7.03138225528275	84.0661095949453	5.15239392526386e-10	3.89231306990094e-08
ENSGMOG00000018667	1.21863838488684	-0.12173803809034	4.12360265670036	83.9540047041292	5.21002863445682e-10	3.91779813782801e-08
ENSGMOG00000011651	1.53516215837263	0.602874938943517	6.85338826039164	83.879102258615	5.24893502774137e-10	3.92903159405317e-08
ENSGMOG00000005662	0.927806704193731	0.33866472881428	6.50550218991088	83.7619566846698	5.31043076201186e-10	3.94077688745575e-08
ENSGMOG00000014739	1.91188788976576	1.48354207359508	8.20649441493875	83.7303978697565	5.32713381040414e-10	3.94077688745575e-08
ENSGMOG00000004931	1.17147507966692	0.515889606361763	6.76476920689741	83.7122896963725	5.33674415308471e-10	3.94077688745575e-08
ENSGMOG00000001088	2.34569550196768	1.60446851154959	3.42317815501703	83.5197564320182	5.44012176721001e-10	3.99909937802124e-08
ENSGMOG00000003213	2.538293355756	0.792735298937939	2.62298749296016	83.1853620142578	5.62498472332663e-10	4.11653457899524e-08
ENSGMOG00000014536	1.62131778623842	0.726215718999901	3.93044077319821	82.421575980676	6.07389882817214e-10	4.41242828767178e-08
ENSGMOG00000006851	1.55234698611684	1.07102978519045	4.85739861715301	82.406520282622	6.08313788210713e-10	4.41242828767178e-08
ENSGMOG00000008315	1.51150275237556	0.989095422021011	7.90902428112252	82.3256369886183	6.13303989569068e-10	4.42902744537698e-08
ENSGMOG00000010454	2.81554751390881	1.1674127279063	5.25485264718851	81.5502237245106	6.63515326593945e-10	4.77061699511164e-08
ENSGMOG00000007949	1.247398194639	0.478709081161329	7.91671999472806	81.3799411724126	6.75141772584703e-10	4.83301269780832e-08
ENSGMOG00000014949	1.69083681375205	1.39956122930612	4.29259870538632	80.9251447814355	7.07316022631352e-10	5.04131806912859e-08
ENSGMOG00000012828	1.23989266461433	0.524644112898583	5.96587532564963	80.6023112106227	7.31185252385558e-10	5.18888304863916e-08
ENSGMOG00000014986	1.00633514876821	0.498747925997438	6.41140360000773	80.1321743688953	7.67557748289342e-10	5.42352334814965e-08
ENSGMOG00000016216	1.64433999684778	0.335439562277417	4.93757389401239	79.7975432516468	7.94667599861959e-10	5.557845467035e-08
ENSGMOG00000015719	0.959703885425016	0.526022859131271	6.34466227621367	79.7841709866059	7.95772773059706e-10	5.557845467035e-08
ENSGMOG00000002615	1.70934856262458	0.727138430713733	4.20310058720368	79.7725008884522	7.96738659643278e-10	5.557845467035e-08
ENSGMOG00000013549	1.55199909397462	0.719970535004568	8.27712933607662	79.329423794857	8.3438915470498e-10	5.79582263266048e-08
ENSGMOG00000016100	1.15289098724224	0.773820671107042	6.50656799169305	79.254205001739	8.4097455369637e-10	5.80307040621344e-08
ENSGMOG00000008986	1.61772111204022	0.517711486207004	5.34140835160725	79.2367323848208	8.42512509411822e-10	5.80307040621344e-08
ENSGMOG00000016318	1.22605144512373	0.688837394812365	6.4148322050171	79.1616257296368	8.49159050411915e-10	5.82437837380859e-08
ENSGMOG00000014010	1.5636078390171	1.20438735540638	5.28654617136936	79.0474806013847	8.59371816216257e-10	5.86986757634712e-08
ENSGMOG00000003512	1.58690763342188	0.901083431021229	10.5551855503456	78.8080518744887	8.81239029091873e-10	5.99425369456559e-08
ENSGMOG00000002101	1.41569003943239	1.60723227724949	7.97810384979818	78.671998654065	8.9393912868299e-10	6.05551410599184e-08
ENSGMOG00000011027	2.20947893092742	1.36415827184913	3.94359591640503	77.6588428474202	9.95149816085343e-10	6.71337075517985e-08
ENSGMOG00000017992	0.873289261735754	0.399438343811565	5.51995868874468	77.4983207308079	1.01232130033483e-09	6.80122257229051e-08
ENSGMOG00000005651	2.45652447261764	0.690778253902344	1.81127910381666	77.183812462835	1.04692508920403e-09	7.0049971376823e-08
ENSGMOG00000002482	1.7814452239832	0.423823059439891	3.38282094244002	76.2781616573952	1.15411223739802e-09	7.64287544716053e-08
ENSGMOG00000018410	1.22604293224915	0.528737850977126	5.33325284425073	76.2201310666613	1.16138391056083e-09	7.64287544716053e-08
ENSGMOG00000011181	0.90423463563261	0.263213806880582	6.16892690186674	76.2020949347784	1.16365430488697e-09	7.64287544716053e-08
ENSGMOG00000018158	1.35350225205603	0.460290922949392	6.51045396166293	76.1911069030518	1.16503989251262e-09	7.64287544716053e-08
ENSGMOG00000000476	1.25245085633297	0.583225093632329	7.3716353563416	76.1869070461755	1.16556997608133e-09	7.64287544716053e-08
ENSGMOG00000011370	2.56061888733226	1.40790574227675	4.94345520889532	75.9236463491703	1.19933689520424e-09	7.83296004903711e-08
ENSGMOG00000001763	1.83242192399097	1.12950893542778	3.09465887097819	75.6571634770246	1.23462464632247e-09	8.03142929649376e-08
ENSGMOG00000012048	1.59734285590523	0.634270291033968	4.39498293444513	75.4383009899026	1.26446784139422e-09	8.19305190670969e-08
ENSGMOG00000010901	1.88660315669054	0.774515916633225	3.67217560978513	75.3509092251785	1.27660680596112e-09	8.23913990949632e-08
ENSGMOG00000009249	1.40895673521583	0.769553114644511	6.48100327059031	75.2753666999839	1.28720398256053e-09	8.25313422854709e-08
ENSGMOG00000016379	1.11600448703653	0.225092468281844	4.11205081754596	75.2637356473329	1.28884423992439e-09	8.25313422854709e-08
ENSGMOG00000017965	1.62770507799059	0.874750030068749	3.6137297811607	75.199016188505	1.29801363924422e-09	8.27950878915587e-08
ENSGMOG00000016755	1.25816358717735	0.709922258280473	3.86000330949816	74.6925922797148	1.37231095956536e-09	8.70712179553218e-08
ENSGMOG00000012570	1.87694132131012	1.02490038497613	3.70355006321949	74.6703839204575	1.37567531570965e-09	8.70712179553218e-08
ENSGMOG00000001940	2.66687856435373	1.00544766028517	1.19401449165787	74.5592163741583	1.3926541057929e-09	8.78068413702423e-08
ENSGMOG00000010793	0.956921403820704	0.180450606501196	6.00966685038748	74.3972263245587	1.41781229722967e-09	8.90505631742757e-08
ENSGMOG00000011457	1.38233946153343	0.934931953964115	6.25115938186447	74.3500507857173	1.42523336936465e-09	8.91750023816591e-08
ENSGMOG00000001727	1.09958916327501	0.598544178959265	5.69423801815468	74.1886774083872	1.45094592140789e-09	9.04386178313288e-08
ENSGMOG00000001242	1.59680372412055	0.401262476893207	4.03768742562827	73.3526313535163	1.5926616476065e-09	9.85633587960712e-08
ENSGMOG00000011483	1.71382029333837	0.921078030161144	4.70938224491897	73.3145145519731	1.59947874986683e-09	9.85633587960712e-08
ENSGMOG00000001914	1.48344850565559	1.00557488335874	5.64683573618798	73.3026631866796	1.60160492372494e-09	9.85633587960712e-08
ENSGMOG00000009457	-1.86922871371321	-0.471448072975246	2.70518502741996	73.2620159403662	1.60892099774401e-09	9.85633587960712e-08
ENSGMOG00000013001	0.882530847066294	0.31668567104658	5.98277550391333	73.2485255910094	1.61135729624517e-09	9.85633587960712e-08
ENSGMOG00000007382	-0.962078888981141	-0.126731337581007	5.2286517356884	72.6430502642493	1.72502907300863e-09	1.05124169493793e-07
ENSGMOG00000009963	1.13935217230473	0.702562942777359	6.36126291554177	72.5447311163155	1.74431275657221e-09	1.05905625994401e-07
ENSGMOG00000016091	2.56169790115225	1.22328638183324	1.90686984055598	72.3004316173925	1.79327045455933e-09	1.08476319415465e-07
ENSGMOG00000013745	0.931671523078191	0.456216703785358	5.67822595462462	72.2613891636539	1.80123477315261e-09	1.08557506015775e-07
ENSGMOG00000019171	2.30145076039511	0.231171316395496	3.34734941574729	72.1929048010086	1.8152998284827e-09	1.09004432557938e-07
ENSGMOG00000002800	3.11525878535304	1.28299083188076	2.25727063006567	72.0959556255593	1.83541940690113e-09	1.0937806398445e-07
ENSGMOG00000015905	1.6425218601974	0.806868607436397	3.71822932706127	72.0712871895101	1.84057812473416e-09	1.0937806398445e-07
ENSGMOG00000010567	1.21930292359688	0.435825782556882	5.66755439763682	72.0667017731225	1.84153880678999e-09	1.0937806398445e-07
ENSGMOG00000002559	2.4784985953972	0.933582655192032	2.52977531766531	71.8731809940545	1.88259399117589e-09	1.1117915775817e-07
ENSGMOG00000010268	1.59197076716014	0.636746316965271	4.80314389642825	71.8599996747955	1.88542706379377e-09	1.1117915775817e-07
ENSGMOG00000012583	1.79137711365799	1.07219747145414	4.23426820230269	71.5694449762334	1.94909176904904e-09	1.14521366917638e-07
ENSGMOG00000015146	2.36589598096823	1.43831975432756	4.29521918738843	71.4835068623067	1.96837580956068e-09	1.15241373736172e-07
ENSGMOG00000002817	1.86644418098398	1.04992924282617	4.91996558927808	71.3960162203323	1.9882256503056e-09	1.15989263649323e-07
ENSGMOG00000013570	1.35662220424894	0.501774039208011	4.06496534696028	71.3580375563184	1.99691118837066e-09	1.16082855003405e-07
ENSGMOG00000008971	1.59452158288565	0.672506197210503	4.55672031382276	70.9806192579821	2.08554755122447e-09	1.20807000025522e-07
ENSGMOG00000002200	1.80468674010079	2.05305798041079	6.00533571653421	70.5612544765348	2.1891828955955e-09	1.26363645096821e-07
ENSGMOG00000006288	1.51281455699408	0.687449602583296	6.38223388190555	70.4187024839996	2.22570043334152e-09	1.28020727030764e-07
ENSGMOG00000015977	1.58082319669894	0.658874078459974	4.98933781274149	70.3153036646999	2.25261043064691e-09	1.29115534229353e-07
ENSGMOG00000019531	1.71174799550165	0.792203590528657	5.51177048814103	70.2500024637679	2.26979099982039e-09	1.29646982090786e-07
ENSGMOG00000010041	1.13349197109943	0.431900467289012	5.9507003431888	70.1254100889651	2.302975173147e-09	1.3108566671319e-07
ENSGMOG00000015890	2.09615984505073	1.28227926507473	3.9271604985599	70.0207977757145	2.33125325556172e-09	1.32236105946101e-07
ENSGMOG00000000357	1.06047568593023	0.744807309977704	5.55807283304382	69.9221414365384	2.35827423875366e-09	1.33307550330651e-07
ENSGMOG00000011396	1.78194076790469	0.896568112966045	4.16351929746743	69.8765731329862	2.37087195668696e-09	1.33559120226699e-07
ENSGMOG00000017997	1.66725288414894	0.585204738439196	4.27689437076229	69.6526052325279	2.43388345613591e-09	1.36639217453548e-07
ENSGMOG00000005130	1.63100936212146	0.909895367862449	4.8773504971416	69.4887256375175	2.48116525125154e-09	1.38818231958247e-07
ENSGMOG00000016049	2.15613047397139	0.916763107655272	2.38649940784917	69.431037011021	2.49805078596812e-09	1.39287573246175e-07
