genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000004126	1.23797152875241	7.73039133776	162.442544388558	3.31135897709182e-37	1.06362201919282e-34
ENSGMOG00000008647	1.3804000015199	5.19970860753625	160.586152509864	8.42524411620866e-37	2.65209834290016e-34
ENSGMOG00000018803	-1.55807181624932	3.73289281590615	156.392251481532	6.94948504520614e-36	2.10342202166345e-33
ENSGMOG00000018332	1.01401468278456	8.52773912474319	156.418764392289	6.85739341578686e-36	2.10342202166345e-33
ENSGMOG00000015944	1.08154023859832	8.18801475946963	152.32430449907	5.38204389495455e-35	1.59826394080547e-32
ENSGMOG00000003907	1.05759101146309	8.12699605365504	151.548255607539	7.95351492822226e-35	2.31815502694982e-32
ENSGMOG00000017303	1.02552003538505	9.29408682814582	149.181813575103	2.61697137214466e-34	7.4888204411245e-32
ENSGMOG00000011578	1.4673172563747	3.80527105798638	148.664204395051	3.3957937239408e-34	9.54399953948289e-32
ENSGMOG00000013723	1.68486917584986	4.16487201269939	147.020590109194	7.76658549270069e-34	2.14453138718625e-31
ENSGMOG00000005453	1.22002464593139	5.88564371547349	146.409302360838	1.0564826939961e-33	2.86689329669044e-31
ENSGMOG00000002386	1.01132703058989	7.96607326740561	145.991459698103	1.30379156071063e-33	3.47802972441096e-31
ENSGMOG00000019024	1.08197269966473	7.45052715483338	145.869900853571	1.38606250927091e-33	3.6358729722358e-31
ENSGMOG00000007461	2.68244458476725	1.78038341762528	145.743534582802	1.47709559027677e-33	3.81114876973215e-31
ENSGMOG00000001072	1.20256816545398	6.38924737829562	145.24891824383	1.89470479982557e-33	4.80979981362172e-31
ENSGMOG00000010399	-1.51832814368717	4.10871881848283	143.969811406717	3.60737358542655e-33	9.01213537476643e-31
ENSGMOG00000019790	2.31337854314397	3.12776264484759	142.869814681785	6.27618009260749e-33	1.54344997621171e-30
ENSGMOG00000017408	0.979161815003666	7.89752216610948	142.772400688712	6.59165822826623e-33	1.59609398237973e-30
ENSGMOG00000000487	1.33837079233415	4.44527863601982	140.914151384514	1.68001998761631e-32	4.00633857349895e-30
ENSGMOG00000009032	-1.90805810833686	3.02724991998365	140.578773942919	1.98907454509633e-32	4.67254392018972e-30
ENSGMOG00000001198	1.15337644294337	5.50786235044388	139.928667541525	2.7593864714235e-32	6.38676230496096e-30
ENSGMOG00000010885	1.09622072881853	7.47861861508727	139.050781933859	4.2932944253688e-32	9.79306680592457e-30
ENSGMOG00000006795	0.970294095701025	8.58955603014348	138.920578503987	4.58421087375451e-32	1.03072707060032e-29
ENSGMOG00000002139	1.25443426610738	4.22569318468392	137.180216609774	1.10123149400765e-31	2.44116654706851e-29
ENSGMOG00000006625	0.983229629529266	6.26727281028583	136.123789893294	1.87470863587261e-31	4.09806100277765e-29
ENSGMOG00000001914	0.998821601096532	5.68638358220645	135.894039828695	2.10467468868941e-31	4.5377362911346e-29
